[2026-01-05 18:57:53.881541] Suspicious TCP Traffic | Severity: Medium
[2026-03-13 00:18:45] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:18:47] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:18:49] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:18:49] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:18:50] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:18:52] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:18:54] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:18:54] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:18:55] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:18:57] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:18:59] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:18:59] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:19:09] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:10] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:10] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:12] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:14] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:14] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:15] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:17] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:19] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:19] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:20] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:22] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:24] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:24] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:19:25] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:19:26] High Packet Flood Detected
[2026-03-13 00:19:27] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:19:29] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:19:29] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:19:30] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:19:32] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:19:34] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:19:34] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:19:35] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:19:37] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:19:39] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:19:40] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:50] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:51] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:53] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:55] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:55] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:19:56] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:19:58] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:00] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:00] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:01] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:03] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:05] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:05] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:06] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:08] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:10] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:10] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:11] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:13] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:15] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:15] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:16] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:18] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:20] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:20] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:20] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:30] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:31] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:33] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:35] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:35] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:36] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:38] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:40] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:40] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:41] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:20:43] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:45] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:20:45] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:46] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:48] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:50] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:50] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:51] High Packet Flood Detected
[2026-03-13 00:20:51] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:53] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:55] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:55] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:56] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:20:58] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:00] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:00] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:10] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:11] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:13] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:15] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:15] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:16] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:18] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:20] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:20] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:21] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:23] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:25] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:25] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:26] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:28] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:30] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:21:30] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:31] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:31] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:33] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:35] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:36] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:36] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:38] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:40] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:21:41] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:51] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:52] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:54] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:56] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:56] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:57] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:21:59] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:22:01] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:22:01] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:22:02] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:22:02] High Packet Flood Detected
[2026-03-13 00:22:04] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:22:06] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:22:06] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:22:07] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:22:09] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:22:11] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:22:11] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:22:12] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:22:14] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:22:16] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:22:16] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:22:16] ICMP Flood Detected
[2026-03-13 00:22:17] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:22:19] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:22:21] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:22:21] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:22:31] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:22:31] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:27:57] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:27:58] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:27:59] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:27:59] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:27:59] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:00] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:02] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:03] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:03] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:04] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:05] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:05] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:07] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:09] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:10] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:10] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:12] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:13] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:14] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:14] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:15] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:15] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:17] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:19] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:20] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:20] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:22] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:24] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:25] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:26] High Packet Flood Detected
[2026-03-13 00:28:26] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:30] High Packet Flood Detected
[2026-03-13 00:28:32] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:28:33] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:35] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:35] High Packet Flood Detected
[2026-03-13 00:28:36] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:38] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:38] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:39] High Packet Flood Detected
[2026-03-13 00:28:39] High Packet Flood Detected
[2026-03-13 00:28:40] High Packet Flood Detected
[2026-03-13 00:28:41] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:41] High Packet Flood Detected
[2026-03-13 00:28:41] High Packet Flood Detected
[2026-03-13 00:28:42] High Packet Flood Detected
[2026-03-13 00:28:42] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:42] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:42] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:43] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:43] High Packet Flood Detected
[2026-03-13 00:28:43] High Packet Flood Detected
[2026-03-13 00:28:43] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:44] High Packet Flood Detected
[2026-03-13 00:28:45] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:45] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:46] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:47] High Packet Flood Detected
[2026-03-13 00:28:48] High Packet Flood Detected
[2026-03-13 00:28:48] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:50] High Packet Flood Detected
[2026-03-13 00:28:50] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:28:50] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:50] High Packet Flood Detected
[2026-03-13 00:28:51] High Packet Flood Detected
[2026-03-13 00:28:51] High Packet Flood Detected
[2026-03-13 00:28:52] High Packet Flood Detected
[2026-03-13 00:28:52] High Packet Flood Detected
[2026-03-13 00:28:52] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:53] High Packet Flood Detected
[2026-03-13 00:28:53] High Packet Flood Detected
[2026-03-13 00:28:53] High Packet Flood Detected
[2026-03-13 00:28:54] High Packet Flood Detected
[2026-03-13 00:28:55] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:55] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:56] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:28:58] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:00] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:00] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:00] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:00] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:00] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:00] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:01] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:01] High Packet Flood Detected
[2026-03-13 00:29:02] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:02] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:29:02] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:02] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:02] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:02] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:03] High Packet Flood Detected
[2026-03-13 00:29:03] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:05] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:05] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:05] High Packet Flood Detected
[2026-03-13 00:29:06] High Packet Flood Detected
[2026-03-13 00:29:06] High Packet Flood Detected
[2026-03-13 00:29:10] High Packet Flood Detected
[2026-03-13 00:29:15] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:16] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:18] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:20] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:20] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:21] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:23] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:25] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:25] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:26] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:28] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:30] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:29:30] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:31] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:33] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:35] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:35] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:36] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:36] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:36] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:38] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:29:39] High Packet Flood Detected
[2026-03-13 00:30:00] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:01] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:01] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:02] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:04] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:06] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:06] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:07] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:07] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:09] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:11] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:11] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:12] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:14] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:16] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:16] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:17] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:19] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:21] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:21] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:22] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:24] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:26] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:26] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:36] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:37] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:38] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:39] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:41] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:41] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:42] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:30:43] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:43] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:44] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:46] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:46] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:47] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:49] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:50] High Packet Flood Detected
[2026-03-13 00:30:51] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:51] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:51] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:51] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:51] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:52] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:52] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:52] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:52] High Packet Flood Detected
[2026-03-13 00:30:53] High Packet Flood Detected
[2026-03-13 00:30:53] High Packet Flood Detected
[2026-03-13 00:30:54] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:54] High Packet Flood Detected
[2026-03-13 00:30:55] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:30:55] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:55] High Packet Flood Detected
[2026-03-13 00:30:56] High Packet Flood Detected
[2026-03-13 00:30:57] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:57] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:57] High Packet Flood Detected
[2026-03-13 00:30:58] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:30:59] High Packet Flood Detected
[2026-03-13 00:30:59] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:01] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:01] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:02] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:04] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:06] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:06] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:10] High Packet Flood Detected
[2026-03-13 00:31:10] High Packet Flood Detected
[2026-03-13 00:31:11] High Packet Flood Detected
[2026-03-13 00:31:11] High Packet Flood Detected
[2026-03-13 00:31:16] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:17] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:18] High Packet Flood Detected
[2026-03-13 00:31:19] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:31:20] High Packet Flood Detected
[2026-03-13 00:31:21] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:21] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:22] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:22] High Packet Flood Detected
[2026-03-13 00:31:24] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:26] High Packet Flood Detected
[2026-03-13 00:31:26] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:26] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:27] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:29] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:31] SYN Scan Detected → Source: 192.168.1.10, Port: 80
